   Time             I(C0)             I(L0)             I(R0)             V0              
 9.800000000E-003  1.169811486E+000  9.924245247E+000  8.754395890E+000  1.787355830E+002 
 9.801000000E-003 -8.737574568E+000  1.031168125E+001  8.737536729E+000  1.783913752E+002 
 9.802000000E-003 -8.720747839E+000  1.069911725E+001  8.720710035E+000  1.780478302E+002 
 9.803000000E-003 -8.703945422E+000  1.108655324E+001  8.703907652E+000  1.777047815E+002 
 9.804000000E-003 -8.687175379E+000  1.147398923E+001  8.687137642E+000  1.773623938E+002 
 9.805000000E-003 -8.670437646E+000  1.186142520E+001  8.670399944E+000  1.770206658E+002 
 9.806000000E-003 -8.653732163E+000  1.224886117E+001  8.653694495E+000  1.766795962E+002 
 9.807000000E-003 -8.637058866E+000  1.263629713E+001  8.637021232E+000  1.763391838E+002 
 9.808000000E-003 -8.620417694E+000  1.302373308E+001  8.620380094E+000  1.759994272E+002 
 9.809000000E-003 -8.603808585E+000  1.341116902E+001  8.603771019E+000  1.756603253E+002 
 9.810000000E-003 -8.587231477E+000  1.379860496E+001  8.587193944E+000  1.753218767E+002 
 9.811000000E-003 -8.570686308E+000  1.418604088E+001  8.570648809E+000  1.749840801E+002 
 9.812000000E-003 -8.554173017E+000  1.457347680E+001  8.554135552E+000  1.746469345E+002 
 9.813000000E-003 -8.537691542E+000  1.496091271E+001  8.537654111E+000  1.743104384E+002 
 9.814000000E-003 -8.521241823E+000  1.534834861E+001  8.521204426E+000  1.739745906E+002 
 9.815000000E-003 -8.504823798E+000  1.573578451E+001  8.504786434E+000  1.736393900E+002 
 9.816000000E-003 -8.488437405E+000  1.612322039E+001  8.488400075E+000  1.733048351E+002 
 9.817000000E-003 -8.472082585E+000  1.651065627E+001  8.472045288E+000  1.729709249E+002 
 9.818000000E-003 -8.455759275E+000  1.689809214E+001  8.455722012E+000  1.726376580E+002 
 9.819000000E-003 -8.439467417E+000  1.728552800E+001  8.439430186E+000  1.723050332E+002 
 9.820000000E-003 -8.423206947E+000  1.767296385E+001  8.423169750E+000  1.719730493E+002 
 9.821000000E-003 -8.406977807E+000  1.806039969E+001  8.406940643E+000  1.716417051E+002 
 9.822000000E-003 -8.390779937E+000  1.844783553E+001  8.390742806E+000  1.713109992E+002 
 9.823000000E-003 -8.374613274E+000  1.883527135E+001  8.374576176E+000  1.709809305E+002 
 9.824000000E-003 -8.358477761E+000  1.922270717E+001  8.358440696E+000  1.706514978E+002 
 9.825000000E-003 -8.342373336E+000  1.961014298E+001  8.342336304E+000  1.703226998E+002 
 9.826000000E-003 -8.326299940E+000  1.999757879E+001  8.326262940E+000  1.699945353E+002 
 9.827000000E-003 -8.310257512E+000  2.038501458E+001  8.310220546E+000  1.696670031E+002 
 9.828000000E-003 -8.294245994E+000  2.077245037E+001  8.294209060E+000  1.693401019E+002 
 9.829000000E-003 -8.278265326E+000  2.115988614E+001  8.278228424E+000  1.690138306E+002 
 9.830000000E-003 -8.262315447E+000  2.154732191E+001  8.262278578E+000  1.686881879E+002 
 9.831000000E-003 -8.246396300E+000  2.193475767E+001  8.246359464E+000  1.683631727E+002 
 9.832000000E-003  1.341955984E+001  2.168729869E+001  8.267701973E+000  1.687989156E+002 
 9.833000000E-003  1.306644121E+001  2.135954997E+001  8.293071829E+000  1.693168835E+002 
 9.834000000E-003  1.271309285E+001  2.103106049E+001  8.317930666E+000  1.698244180E+002 
 9.835000000E-003  1.235945652E+001  2.070160132E+001  8.342107767E+000  1.703180339E+002 
 9.836000000E-003  1.200555974E+001  2.037119942E+001  8.365602604E+000  1.707977201E+002 
 9.837000000E-003  1.165142997E+001  2.003988179E+001  8.388414701E+000  1.712634671E+002 
 9.838000000E-003  1.129709464E+001  1.970767545E+001  8.410543636E+000  1.717152662E+002 
 9.839000000E-003  1.094258115E+001  1.937460740E+001  8.431989037E+000  1.721531098E+002 
 9.840000000E-003  1.058791686E+001  1.904070471E+001  8.452750589E+000  1.725769915E+002 
 9.841000000E-003  1.023312909E+001  1.870599441E+001  8.472828026E+000  1.729869058E+002 
 9.842000000E-003  9.878245108E+000  1.837050358E+001  8.492221137E+000  1.733828485E+002 
 9.843000000E-003  9.523292141E+000  1.803425928E+001  8.510929762E+000  1.737648163E+002 
 9.844000000E-003  9.168297371E+000  1.769728858E+001  8.528953795E+000  1.741328069E+002 
 9.845000000E-003  8.813287931E+000  1.735961856E+001  8.546293180E+000  1.744868194E+002 
 9.846000000E-003  8.458290901E+000  1.702127630E+001  8.562947917E+000  1.748268536E+002 
 9.847000000E-003  8.103333308E+000  1.668228888E+001  8.578918055E+000  1.751529106E+002 
 9.848000000E-003  7.748442125E+000  1.634268337E+001  8.594203695E+000  1.754649924E+002 
 9.849000000E-003  7.393644268E+000  1.600248684E+001  8.608804993E+000  1.757631022E+002 
 9.850000000E-003  7.038966591E+000  1.566172635E+001  8.622722153E+000  1.760472443E+002 
 9.851000000E-003  6.684435892E+000  1.532042896E+001  8.635955434E+000  1.763174237E+002 
 9.852000000E-003  6.330078902E+000  1.497862170E+001  8.648505145E+000  1.765736470E+002 
 9.853000000E-003  5.975922290E+000  1.463633162E+001  8.660371646E+000  1.768159214E+002 
 9.854000000E-003  5.621992656E+000  1.429358571E+001  8.671555350E+000  1.770442553E+002 
 9.855000000E-003  5.268316533E+000  1.395041098E+001  8.682056719E+000  1.772586583E+002 
 9.856000000E-003  4.914920385E+000  1.360683440E+001  8.691876269E+000  1.774591408E+002 
 9.857000000E-003  4.561830599E+000  1.326288293E+001  8.701014565E+000  1.776457143E+002 
 9.858000000E-003  4.209073493E+000  1.291858350E+001  8.709472222E+000  1.778183915E+002 
 9.859000000E-003  3.856675306E+000  1.257396301E+001  8.717249909E+000  1.779771859E+002 
 9.860000000E-003  3.504662200E+000  1.222904835E+001  8.724348341E+000  1.781221123E+002 
 9.861000000E-003  3.153060257E+000  1.188386637E+001  8.730768288E+000  1.782531862E+002 
 9.862000000E-003  2.801895476E+000  1.153844388E+001  8.736510567E+000  1.783704244E+002 
 9.863000000E-003  2.451193777E+000  1.119280767E+001  8.741576045E+000  1.784738446E+002 
 9.864000000E-003  2.100980989E+000  1.084698449E+001  8.745965643E+000  1.785634655E+002 
 9.865000000E-003  1.751282858E+000  1.050100105E+001  8.749680326E+000  1.786393069E+002 
 9.866000000E-003  1.402125039E+000  1.015488402E+001  8.752721112E+000  1.787013897E+002 
 9.867000000E-003 -8.748712536E+000  1.005321337E+001  8.748674674E+000  1.786187749E+002 
 9.868000000E-003 -8.731864358E+000  1.044064937E+001  8.731826531E+000  1.782747920E+002 
 9.869000000E-003 -8.715040523E+000  1.082808537E+001  8.715002730E+000  1.779313060E+002 
 9.870000000E-003 -8.698249102E+000  1.121552136E+001  8.698211343E+000  1.775884819E+002 
 9.871000000E-003 -8.681490034E+000  1.160295734E+001  8.681452309E+000  1.772463183E+002 
 9.872000000E-003 -8.664763255E+000  1.199039332E+001  8.664725565E+000  1.769048139E+002 
 9.873000000E-003 -8.648068705E+000  1.237782928E+001  8.648031048E+000  1.765639675E+002 
 9.874000000E-003 -8.631406320E+000  1.276526524E+001  8.631368697E+000  1.762237779E+002 
 9.875000000E-003 -8.614776039E+000  1.315270118E+001  8.614738450E+000  1.758842436E+002 
 9.876000000E-003 -8.598177799E+000  1.354013712E+001  8.598140245E+000  1.755453636E+002 
 9.877000000E-003 -8.581611540E+000  1.392757306E+001  8.581574019E+000  1.752071365E+002 
 9.878000000E-003 -8.565077199E+000  1.431500898E+001  8.565039712E+000  1.748695611E+002 
 9.879000000E-003 -8.548574716E+000  1.470244489E+001  8.548537262E+000  1.745326361E+002 
 9.880000000E-003 -8.532104027E+000  1.508988080E+001  8.532066608E+000  1.741963602E+002 
 9.881000000E-003 -8.515665074E+000  1.547731670E+001  8.515627688E+000  1.738607322E+002 
 9.882000000E-003 -8.499257793E+000  1.586475259E+001  8.499220441E+000  1.735257509E+002 
 9.883000000E-003 -8.482882125E+000  1.625218847E+001  8.482844806E+000  1.731914151E+002 
 9.884000000E-003 -8.466538008E+000  1.663962435E+001  8.466500722E+000  1.728577234E+002 
 9.885000000E-003 -8.450225381E+000  1.702706021E+001  8.450188129E+000  1.725246746E+002 
 9.886000000E-003 -8.433944185E+000  1.741449607E+001  8.433906965E+000  1.721922675E+002 
 9.887000000E-003 -8.417694357E+000  1.780193192E+001  8.417657171E+000  1.718605009E+002 
 9.888000000E-003 -8.401475838E+000  1.818936776E+001  8.401438686E+000  1.715293734E+002 
 9.889000000E-003 -8.385288568E+000  1.857680359E+001  8.385251448E+000  1.711988840E+002 
 9.890000000E-003 -8.369132486E+000  1.896423942E+001  8.369095400E+000  1.708690314E+002 
 9.891000000E-003 -8.353007533E+000  1.935167523E+001  8.352970479E+000  1.705398142E+002 
 9.892000000E-003 -8.336913647E+000  1.973911104E+001  8.336876626E+000  1.702112314E+002 
 9.893000000E-003 -8.320850770E+000  2.012654684E+001  8.320813782E+000  1.698832817E+002 
 9.894000000E-003 -8.304818842E+000  2.051398263E+001  8.304781886E+000  1.695559638E+002 
 9.895000000E-003 -8.288817803E+000  2.090141841E+001  8.288780880E+000  1.692292766E+002 
 9.896000000E-003 -8.272847593E+000  2.128885419E+001  8.272810702E+000  1.689032188E+002 
 9.897000000E-003 -8.256908153E+000  2.167628996E+001  8.256871295E+000  1.685777892E+002 
 9.898000000E-003  1.365475499E+001  2.190519425E+001  8.250402418E+000  1.684457163E+002 
 9.899000000E-003  1.330185319E+001  2.157811627E+001  8.276226181E+000  1.689729515E+002 
 9.900000000E-003  1.294870790E+001  2.125028407E+001  8.301539222E+000  1.694897594E+002 
 9.901000000E-003  1.259525630E+001  2.092146420E+001  8.326170902E+000  1.699926562E+002 
 9.902000000E-003  1.224152591E+001  2.059168362E+001  8.350120656E+000  1.704816303E+002 
 9.903000000E-003  1.188754424E+001  2.026096930E+001  8.373387973E+000  1.709566714E+002 
 9.904000000E-003  1.153333873E+001  1.992934826E+001  8.395972396E+000  1.714177700E+002 
 9.905000000E-003  1.117893680E+001  1.959684751E+001  8.417873519E+000  1.718649180E+002 
 9.906000000E-003  1.082436586E+001  1.926349407E+001  8.439090989E+000  1.722981080E+002 
 9.907000000E-003  1.046965323E+001  1.892931500E+001  8.459624508E+000  1.727173340E+002 
 9.908000000E-003  1.011482621E+001  1.859433735E+001  8.479473827E+000  1.731225909E+002 
 9.909000000E-003  9.759912084E+000  1.825858819E+001  8.498638753E+000  1.735138748E+002 
 9.910000000E-003  9.404938045E+000  1.792209458E+001  8.517119145E+000  1.738911828E+002 
 9.911000000E-003  9.049931263E+000  1.758488360E+001  8.534914911E+000  1.742545131E+002 
 9.912000000E-003  8.694918854E+000  1.724698233E+001  8.552026017E+000  1.746038648E+002 
 9.913000000E-003  8.339927880E+000  1.690841785E+001  8.568452476E+000  1.749392383E+002 
 9.914000000E-003  7.984985351E+000  1.656921723E+001  8.584194357E+000  1.752606351E+002 
 9.915000000E-003  7.630118221E+000  1.622940755E+001  8.599251778E+000  1.755680574E+002 
 9.916000000E-003  7.275353387E+000  1.588901588E+001  8.613624911E+000  1.758615089E+002 
 9.917000000E-003  6.920717684E+000  1.554806928E+001  8.627313980E+000  1.761409940E+002 
 9.918000000E-003  6.566237888E+000  1.520659479E+001  8.640319258E+000  1.764065185E+002 
 9.919000000E-003  6.211940711E+000  1.486461945E+001  8.652641073E+000  1.766580889E+002 
 9.920000000E-003  5.857852798E+000  1.452217029E+001  8.664279803E+000  1.768957129E+002 
 9.921000000E-003  5.504000728E+000  1.417927431E+001  8.675235876E+000  1.771193994E+002 
 9.922000000E-003  5.150411012E+000  1.383595852E+001  8.685509773E+000  1.773291582E+002 
 9.923000000E-003  4.797110087E+000  1.349224986E+001  8.695102025E+000  1.775250000E+002 
 9.924000000E-003  4.444124319E+000  1.314817530E+001  8.704013216E+000  1.777069368E+002 
 9.925000000E-003  4.091480000E+000  1.280376176E+001  8.712243977E+000  1.778749815E+002 
 9.926000000E-003  3.739203344E+000  1.245903614E+001  8.719794993E+000  1.780291481E+002 
 9.927000000E-003  3.387320485E+000  1.211402530E+001  8.726666998E+000  1.781694515E+002 
 9.928000000E-003  3.035857480E+000  1.176875608E+001  8.732860777E+000  1.782959078E+002 
 9.929000000E-003  2.684840302E+000  1.142325530E+001  8.738377164E+000  1.784085341E+002 
 9.930000000E-003  2.334294839E+000  1.107754973E+001  8.743217044E+000  1.785073483E+002 
 9.931000000E-003  1.984246895E+000  1.073166611E+001  8.747381352E+000  1.785923696E+002 
 9.932000000E-003  1.634722186E+000  1.038563112E+001  8.750871073E+000  1.786636180E+002 
 9.933000000E-003  1.285746338E+000  1.003947145E+001  8.753687239E+000  1.787211147E+002 
 9.934000000E-003 -8.743197498E+000  1.018234287E+001  8.743159647E+000  1.785061764E+002 
 9.935000000E-003 -8.726359941E+000  1.056977887E+001  8.726322124E+000  1.781624103E+002 
 9.936000000E-003 -8.709546711E+000  1.095721486E+001  8.709508929E+000  1.778191409E+002 
 9.937000000E-003 -8.692765875E+000  1.134465085E+001  8.692728127E+000  1.774765329E+002 
 9.938000000E-003 -8.676017371E+000  1.173208683E+001  8.675979658E+000  1.771345850E+002 
 9.939000000E-003 -8.659301137E+000  1.211952280E+001  8.659263458E+000  1.767932959E+002 
 9.940000000E-003 -8.642617111E+000  1.250695876E+001  8.642579465E+000  1.764526644E+002 
 9.941000000E-003 -8.625965229E+000  1.289439471E+001  8.625927618E+000  1.761126892E+002 
 9.942000000E-003 -8.609345432E+000  1.328183066E+001  8.609307854E+000  1.757733690E+002 
 9.943000000E-003 -8.592757655E+000  1.366926660E+001  8.592720112E+000  1.754347026E+002 
 9.944000000E-003 -8.576201839E+000  1.405670253E+001  8.576164330E+000  1.750966887E+002 
 9.945000000E-003 -8.559677922E+000  1.444413845E+001  8.559640446E+000  1.747593261E+002 
 9.946000000E-003 -8.543185841E+000  1.483157436E+001  8.543148398E+000  1.744226134E+002 
 9.947000000E-003 -8.526725535E+000  1.521901026E+001  8.526688127E+000  1.740865495E+002 
 9.948000000E-003 -8.510296945E+000  1.560644616E+001  8.510259569E+000  1.737511332E+002 
 9.949000000E-003 -8.493900007E+000  1.599388205E+001  8.493862665E+000  1.734163630E+002 
 9.950000000E-003 -8.477534662E+000  1.638131793E+001  8.477497353E+000  1.730822379E+002 
 9.951000000E-003 -8.461200848E+000  1.676875380E+001  8.461163573E+000  1.727487566E+002 
 9.952000000E-003 -8.444898504E+000  1.715618966E+001  8.444861263E+000  1.724159177E+002 
 9.953000000E-003 -8.428627571E+000  1.754362551E+001  8.428590363E+000  1.720837202E+002 
 9.954000000E-003 -8.412387987E+000  1.793106136E+001  8.412350812E+000  1.717521627E+002 
 9.955000000E-003 -8.396179692E+000  1.831849720E+001  8.396142550E+000  1.714212440E+002 
 9.956000000E-003 -8.380002626E+000  1.870593303E+001  8.379965517E+000  1.710909629E+002 
 9.957000000E-003 -8.363856729E+000  1.909336885E+001  8.363819653E+000  1.707613182E+002 
 9.958000000E-003 -8.347741940E+000  1.948080466E+001  8.347704897E+000  1.704323086E+002 
 9.959000000E-003 -8.331658200E+000  1.986824047E+001  8.331621190E+000  1.701039329E+002 
 9.960000000E-003 -8.315605449E+000  2.025567627E+001  8.315568471E+000  1.697761899E+002 
 9.961000000E-003 -8.299583627E+000  2.064311205E+001  8.299546682E+000  1.694490784E+002 
 9.962000000E-003 -8.283592674E+000  2.103054783E+001  8.283555762E+000  1.691225971E+002 
 9.963000000E-003 -8.267632532E+000  2.141798361E+001  8.267595652E+000  1.687967448E+002 
 9.964000000E-003 -8.251703140E+000  2.180541937E+001  8.251666293E+000  1.684715204E+002 
 9.965000000E-003  1.353699836E+001  2.179614147E+001  8.259106244E+000  1.686234194E+002 
 9.966000000E-003  1.318398633E+001  2.146872599E+001  8.284702745E+000  1.691460147E+002 
 9.967000000E-003  1.283073770E+001  2.114056303E+001  8.309788372E+000  1.696581795E+002 
 9.968000000E-003  1.247719194E+001  2.081142141E+001  8.334192447E+000  1.701564294E+002 
 9.969000000E-003  1.212337659E+001  2.048132807E+001  8.357914423E+000  1.706407531E+002 
 9.970000000E-003  1.176931910E+001  2.015031002E+001  8.380953809E+000  1.711111405E+002 
 9.971000000E-003  1.141504694E+001  1.981839426E+001  8.403310161E+000  1.715675827E+002 
 9.972000000E-003  1.106058751E+001  1.948560780E+001  8.424983095E+000  1.720100718E+002 
 9.973000000E-003  1.070596818E+001  1.915197769E+001  8.445972273E+000  1.724386009E+002 
 9.974000000E-003  1.035121628E+001  1.881753098E+001  8.466277415E+000  1.728531642E+002 
 9.975000000E-003  9.996359109E+000  1.848229472E+001  8.485898292E+000  1.732537571E+002 
 9.976000000E-003  9.641423899E+000  1.814629599E+001  8.504834725E+000  1.736403759E+002 
 9.977000000E-003  9.286437851E+000  1.780956184E+001  8.523086592E+000  1.740130182E+002 
 9.978000000E-003  8.931428113E+000  1.747211937E+001  8.540653820E+000  1.743716824E+002 
 9.979000000E-003  8.576421783E+000  1.713399564E+001  8.557536389E+000  1.747163682E+002 
 9.980000000E-003  8.221445906E+000  1.679521774E+001  8.573734333E+000  1.750470763E+002 
 9.981000000E-003  7.866527475E+000  1.645581275E+001  8.589247736E+000  1.753638082E+002 
 9.982000000E-003  7.511693422E+000  1.611580772E+001  8.604076735E+000  1.756665670E+002 
 9.983000000E-003  7.156970626E+000  1.577522974E+001  8.618221518E+000  1.759553563E+002 
 9.984000000E-003  6.802385901E+000  1.543410585E+001  8.631682326E+000  1.762301811E+002 
 9.985000000E-003  6.447966001E+000  1.509246310E+001  8.644459451E+000  1.764910474E+002 
 9.986000000E-003  6.093737617E+000  1.475032853E+001  8.656553237E+000  1.767379622E+002 
 9.987000000E-003  5.739727373E+000  1.440772915E+001  8.667964078E+000  1.769709335E+002 
 9.988000000E-003  5.385961823E+000  1.406469196E+001  8.678692421E+000  1.771899705E+002 
 9.989000000E-003  5.032467455E+000  1.372124396E+001  8.688738763E+000  1.773950834E+002 
 9.990000000E-003  4.679270682E+000  1.337741209E+001  8.698103654E+000  1.775862832E+002 
 9.991000000E-003  4.326397845E+000  1.303322331E+001  8.706787691E+000  1.777635823E+002 
 9.992000000E-003  3.973875211E+000  1.268870453E+001  8.714791526E+000  1.779269939E+002 
 9.993000000E-003  3.621728965E+000  1.234388263E+001  8.722115859E+000  1.780765324E+002 
 9.994000000E-003  3.269985219E+000  1.199878448E+001  8.728761440E+000  1.782122130E+002 
 9.995000000E-003  2.918669999E+000  1.165343690E+001  8.734729072E+000  1.783340522E+002 
 9.996000000E-003  2.567809250E+000  1.130786670E+001  8.740019605E+000  1.784420672E+002 
 9.997000000E-003  2.217428834E+000  1.096210063E+001  8.744633942E+000  1.785362766E+002 
 9.998000000E-003  1.867554524E+000  1.061616542E+001  8.748573033E+000  1.786166997E+002 
 9.999000000E-003  1.518212007E+000  1.027008775E+001  8.751837880E+000  1.786833570E+002 
 1.000000000E-002  1.169426877E+000  9.923894281E+000  8.754429531E+000  1.787362699E+002 
